tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1644439667226595329,@Dreambu49405472,"Fox News has confirmed that the Oversight Committee subpoenaed Bank of America, Cathay Bank, JPMorgan Chase, and HSBC USA N.A., as well as former Hunter Biden business associate Mervyn Yan, asking for financial records.57 mins ago https://foxnews.com/politics/house-oversight-committee-subpoenas-banks-biden-family-financial-records.amp…",4,24,613,2023-04-07T20:39:03.000Z
1644401057794252801,@realJustATheory,"\"All I read here is \"\" @jpmorgan wants to speed up the New Civil War process\"\". Because taking people's hard earned assets is how you do that. Stop saying stupid things just to make the news. It's the famous people's way of going viral.\"",3,18,516,2023-04-07T18:05:38.000Z
1644464050926129152,@OlaiyaAzeezLaw1,NEWS UPDATE: Remo Stars @RemoStarsSC has appealed the decision of the Interim Management Committee (IMC) on their Points deduction. #NPFL23 #SkyBlueStars,1,6,396,2023-04-07T22:15:57.000Z
1644362854282448899,@selaguia,"Halu! Aware naman po ako sa mga AU accounts or AU stories since I am a fan too of certain AU's, esp here sa Twitter. However, I know the difference between AU's and FAKE NEWS. I have the right to voice out how it made me upset bc they are claiming my identity to fool people.",12,105,15.7K,2023-04-07T15:33:49.000Z
1644526311929421824,@TomthunkitsMind,"This is Austin Lee Edward, a Virginia cop. He catfished a 15-year-old girl in California. Drove out there, set her house on fire, and killed her family. He is a groomer and a murderer. News outlets are doing acrobatics to avoid calling him that. 03",0,7,344,2023-04-08T02:23:21.000Z
1644484476133670997,@Aboutpakistan90,"Multimedia journalist, anchorperson Javeria Siddique gets emotional as ARY news removed her husband Arshad Sharif’s program 'Power Play' set from the studio. #AAPakistan #Pakistan #ArshadSharif @javerias",0,26,284,2023-04-07T23:37:06.000Z
1644541389563363328,@HollywoodTamil0,"#TheMarksMan (2021) Action Crime Thriller Film 5.6/10 Now Streaming In #Tamil #Telugu #Hindi #English Audio's On @PrimeVideoIN Worth Watching This Released In 2 Years Ago In Theatre's Multi Language's, Now Available In Original Audio Video On YT; http://youtu.be/PjGnYV7lA6k",3,8,"2,411",2023-04-08T03:23:16.000Z
1644318538511810569,@Nkemchor_,The news getting to us now is that Apostle Tomi Arayomi @TomiArayomi and his wife have been arrested by the DSS. He gave some series of prophecies that doesn't sit well with the evil APC govt. This arbitrary use of state machinery must stop!,118,"1,866",240.2K,2023-04-07T12:37:44.000Z
1644433073612681220,@ana_srb_,honey man has arrived...good news...beautiful evening....love you so much man #HalilibrahimCeyhan @halilibrahimin,0,11,341,2023-04-07T20:12:51.000Z
1644322699127259139,@markwbarber,"Soooo, a little giraffe told me that some announcements are coming very thoon for the @GraffeAlgorand project That's super news to me With super news, comes super giveaways In order to win this SuperGem and have access to a top 50% rarity Gen 2 Supernatural G you must: …",115,120,"4,986",2023-04-07T12:54:16.000Z
1644392686416166944,@roshan_zeb,"Facts about KP social media influencers. The real news is the KP govt hired 1096 Influencers, not 5000. Some TV Channels and political personalities have misinformed the public about the SM3P project. #JusticeForKPInterns",3,118,532,2023-04-07T17:32:22.000Z
1644406300904681472,@ABilal_786,Breaking News:Justice Ejaz Ahsan's and Nazahir Ali Naqvi's notes are coming soon in favor of 3 bench decision. So then it will become5/4decision in total of9members benchاینج تے فر اینج ہی سہی @ABilal_786 @1sarz_ @amb_PTI @riz4h @TimiG_1 @TeamPakPower #قوم_چیف_جسٹس_کے_ساتھ_ہے,0,39,275,2023-04-07T18:26:28.000Z
1644373872454533123,@RedCentrall,| BREAKING NEWS: Scott McTominay has informed the Manchester United board that he wants to leave this summer if dropped further down the pecking order. @SportsPeteO #MUFC,0,9,792,2023-04-07T16:17:36.000Z
1644517512397340673,@marisahonkai,"Honkai 6.6 v2 Overview - Hare Prom changes, Spending Event, Battle Pass VID >>> https://youtube.com/watch?v=3P0fD0VKL0U… #HonkaiImpact3rd #Prometheus #Hare",4,21,"9,712",2023-04-08T01:48:23.000Z
1644565687363604486,@rd20082022,Thread 5 #Metoo allegations against Sushant were breaking news and all over the place then how come Sanjana didn't get this news and responded on time in a way letting him suffer for that period. Sushant A Skilful Person @ips_nupurprasad @PMOIndia @HMOIndia,1,5,80,2023-04-08T04:59:49.000Z
1644513471533334537,@Dalmatian_DALM,We are happy to announce that #Dalmatian is now partnered with @Puffverse ! @Puffverse is a dreamland #Metaverse with a comprehensive ecosystem. Look forward to some major news ahead,0,3,320,2023-04-08T01:32:19.000Z
1644385494267219969,@Hussainafd,KP SMIS Report fake news to the government. Is this Wrong? We need Justice #JusticeForKPInterns,0,31,136,2023-04-07T17:03:47.000Z
1644357743774515203,@zkEcosystem,"Exciting news! Our partner @GemholicECO is receiving strong support from @zksync developers This collaboration is what makes the zkSync community great! While at that, let's take this opportunity to explore what @GemholicECO represent 1/9 #zkSyncEra #zkSyncEcosystem",3,60,"5,405",2023-04-07T15:13:31.000Z
1644513281812611072,@BibleBuildIND,"\"*\"\"Bad news is: you cannot make people like",love,understand,validate,"accept or be nice to you. Good news is: it doesn't matter.\"\"* Good Morning #BuildJakapan @JakeB4rever #เจ้าแป๊ะยิ้ม #ฟองอากาศของไบเบิ้ลบิว\""
1644331695812800516,@DNVSaveanimals,We have some sad news Darling little Lottie was the smallest of the puppies & wasn’t strong enough to make it The other sisters Fleur and Skye are critical so let’s pray for themSocks the big brother seems a bit better. You are loved Lottie #dogsoftwitter #loved,17,22,729,2023-04-07T13:30:01.000Z
1644399477917356032,@Smart_NFT_News,@hellobot_NFT has integrated @Chainlink VRF to help power a random mystery box draw. #Hellobot originally a WEB2 entertainment AI chatbot with 2.8M cumulative users is currently exclusively embedded into Naver Z’s ZEPETO. INFO https://smartliquidity.info/2023/04/07/hellobot-integrates-chainlink-vrf-to-help-power-random-mystery-box-reveal/… #SNN1 #NFT,20,60,"8,558",2023-04-07T17:59:21.000Z
1644395349992251399,@ihtishamlit,"Social Media Influencers were purely hired on a merit basis, no one had been hired on a political basis. On the Media fake news about Social media influencers is circulating, which is totally wrong. Social media influencers had been hired to work like a bridge between the public…",0,29,198,2023-04-07T17:42:57.000Z
1644579419955052545,@TheNewIndian_in,"For last few days, I was touring all over Maharashtra. I did not get proper rest and my health deteriorated. I was resting following doctor's advice. @NCPspeaks leader @AjitPawarSpeaks on why he was not reachable, reports @urvashikhona #news",0,0,0,2023-04-08T05:54:23.000Z
1644345485065605121,@G_IDLESuperior,". @CUBEENTGLOBAL stock price reached a new high, at h:₩26.800, c:₩25.950 (April 6), this is their highest stock price since Dec 28, 2021. Experts believe the increase follows the news of China govt might uplift the Hallyu ban, with #GIDLE projected to have activities on China.",2,85,"4,659",2023-04-07T14:24:48.000Z
1644396324308099089,@EditzSharjeel,"Social Media Influencers were purely hired on a merit basis, no one had been hired on a political basis. On the Media fake news about Social media influencers is circulating, which is totally wrong #JusticeForKPInterns @Jhagra @BaristerDrSaif",0,24,101,2023-04-07T17:46:49.000Z
